iter,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
40,1312000,2.095531940460205,0.23238380809595202,8.5753218094627,2668,0.0030251807141394235,2.689371705055237,-0.0007838208766770549,273.9228582382202,81485.92414335083
41,1344000,2.1695728302001953,0.23809523809523808,8.84112609000433,2688,0.0024014607983335735,2.6879810616374016,-0.0005679009937580304,268.40620136260986,82138.1728633577
42,1376000,2.263596773147583,0.24539425202652912,8.885387355998411,2714,0.0031739108091269367,2.686379000544548,-0.0011792883915404673,266.41357946395874,81469.27930659082
43,1408000,2.1912622451782227,0.23979213066072755,8.583056556797947,2694,0.0027247700548796274,2.6855359598994255,-0.000707488989974081,257.78080558776855,80584.82097122351
44,1440000,2.2854514122009277,0.2476120499632623,8.939464179493767,2722,0.002977404913388454,2.6846251487731934,-0.0009741402136569377,253.8779172897339,81577.66992071875
45,1472000,2.2842016220092773,0.24743777452415813,8.737629512044032,2732,0.0033240717397275145,2.6837127655744553,-0.000684683733197744,253.86242961883545,81944.2353537434
46,1504000,2.2142300605773926,0.23744127213588725,8.40688864125816,2767,0.003040903737048211,2.681858852505684,-0.0003636827750597149,249.6860842704773,82225.21431260761
47,1536000,2.2793326377868652,0.24219590958019377,8.80368082507092,2787,0.004928465858320123,2.6802397072315216,7.026271350696334e-05,246.34184741973877,80895.7980009574
48,1568000,2.3623576164245605,0.24893314366998578,8.86804185110339,2812,0.004662481744919205,2.6788846403360367,-0.0004104181074353619,244.1263689994812,81081.31131619033
49,1600000,2.400048017501831,0.2515946137491141,8.686150759690877,2822,0.0030274644867022285,2.677399292588234,5.119252818985842e-05,241.56301927566528,83982.79944209535
50,1632000,2.4009625911712646,0.2518597236981934,8.776329491858865,2823,0.0033141963400921664,2.6759683713316917,0.00011834690303658135,238.99505710601807,81915.2361779214
51,1664000,2.40851092338562,0.2521246458923513,8.647173354713505,2824,0.00322732981412264,2.6741341575980186,-0.0008871920508681796,234.30834531784058,80824.93811268236
52,1696000,2.359879493713379,0.2477750088999644,8.547694791886848,2809,0.0034233010787220334,2.6725767701864243,-0.0004550246012513526,234.7868447303772,78895.87705147118
53,1728000,2.383206367492676,0.25,8.797774878415195,2816,0.00529661954101175,2.6711864918470383,0.000551557655853685,225.5487356185913,82160.39189368548
54,1760000,2.5571136474609375,0.2620545073375262,9.125161992678851,2862,0.004550566335354233,2.670520320534706,0.00018035759421763942,225.01531505584717,82199.5483276411
55,1792000,2.5064032077789307,0.25937609533824046,8.920105600875175,2853,0.0037810335464382658,2.6691238582134247,0.00020098653112654574,223.0628161430359,79911.54930431755
56,1824000,2.5646002292633057,0.2641114982578397,9.04727166471581,2870,0.004535955921426648,2.6678502783179283,-9.434284675080562e-05,219.4916868209839,83166.25795392526
57,1856000,2.5451221466064453,0.26256983240223464,9.028593947767545,2864,0.00454259621546953,2.666615031659603,6.536887030961225e-05,217.36775398254395,82592.05096318093
58,1888000,2.5355374813079834,0.2620545073375262,8.741557912340038,2862,0.004851924614544259,2.665925048291683,0.0007140004436223535,210.49733972549438,82376.70149408112
59,1920000,2.5138027667999268,0.26024518388791595,8.863201850851029,2855,0.004825109718920429,2.665146619081497,0.0004625098190444987,203.14805793762207,81321.97138955645
60,1952000,2.5412847995758057,0.26256983240223464,8.782959581087422,2864,0.003725809457697323,2.6631974801421165,0.00019007238256563141,195.92770528793335,80335.14214653621
61,1984000,2.591488838195801,0.26564673157162727,8.951128815079265,2876,0.005438063788285944,2.6615458130836487,0.0007362956184806535,187.21206665039062,80467.73763597543
62,2016000,2.613999128341675,0.26742976066597296,8.666481274761262,2883,0.0033801935995434176,2.6594456881284714,0.0005166828145775071,176.99727153778076,81104.59099765567
63,2048000,2.637199878692627,0.2681912681912682,8.72762041098528,2886,0.003993222014934872,2.6568956300616264,0.0003382659597264137,170.41398906707764,81895.20805452428
64,2080000,2.627251148223877,0.26768377253814146,8.51953577896097,2884,0.004834124585817334,2.6544533893465996,0.001085249452444259,167.6737880706787,79878.74925066234
65,2112000,2.6670103073120117,0.2703729281767956,8.663353809335614,2896,0.004239818696347356,2.6511727571487427,0.0003613067110563861,164.03791999816895,82107.34620992541
66,2144000,2.6820738315582275,0.2717241379310345,8.710832319588496,2900,0.005033715345416567,2.6488172486424446,9.374457295052707e-05,158.22551584243774,82269.91307861751
67,2176000,2.6691060066223145,0.2717241379310345,8.762981241160425,2900,0.0046907038342615115,2.645908184349537,-0.0008323144647874869,155.95707845687866,80785.90976934995
68,2208000,2.7360165119171143,0.2739911834520176,8.808858597872822,2949,0.004788905312285351,2.6437559127807617,0.00027761776073020883,149.28131818771362,82077.8658103109
69,2240000,2.70637845993042,0.27198641765704584,8.513383196327197,2945,0.004317162713210564,2.6417616307735443,0.0003553950073182932,148.68341064453125,82456.63994999819
70,2272000,2.6983351707458496,0.27124405166553367,8.619335140848063,2942,0.0037641449830698535,2.6401803344488144,0.000367793192708632,144.3762445449829,82888.24225373713
71,2304000,2.6641061305999756,0.26925698704839807,8.852010507200069,2934,0.006619940533360931,2.6389288753271103,0.0009233554956153966,139.781800031662,81594.39257840662
72,2336000,2.6953561305999756,0.2722335369993211,8.809194996012204,2946,0.006661037817189935,2.638136774301529,0.0003113093416686752,137.3321237564087,81530.37112916542
73,2368000,2.703967809677124,0.2727272727272727,8.606842517205786,2948,0.0070598179082735435,2.6371884122490883,0.0009763620801095385,135.01135730743408,83631.68020293454
74,2400000,2.7318122386932373,0.27435723951285523,8.644233053204816,2956,0.00808181501290528,2.636433243751526,0.0009239912724297028,137.82155895233154,82788.46557524634
75,2432000,2.702609062194824,0.2729738894540522,8.843235102537406,2949,0.00490110554214334,2.635384611785412,-0.00014667340656160377,134.47635674476624,80435.20149581399
76,2464000,2.6351237297058105,0.26850904128283865,8.849479193737873,2931,0.004831632888992316,2.6347097605466843,0.00023640059680474224,129.69286513328552,79710.57190924027
77,2496000,2.535259485244751,0.26187198898830005,8.375140196031648,2906,0.005146547918790019,2.631585881114006,0.0001638817338971421,131.25682020187378,81733.13352253297
78,2528000,2.7586374282836914,0.27695417789757415,9.135703536699403,2968,0.006429434726276667,2.6276935935020447,-0.0006336357969871642,132.36466121673584,82991.71716583801
79,2560000,2.6721160411834717,0.2711518858307849,8.764961991875584,2943,0.007188348608957312,2.6244210451841354,0.00019462694569938321,126.88804650306702,83493.0501048319
80,2592000,2.702568531036377,0.2734666214842426,8.808557916923686,2951,0.0113457563931006,2.6219948828220367,0.0013716444759666047,125.21074056625366,81989.37943949504
81,2624000,2.7061634063720703,0.27371273712737126,8.753941006130642,2952,0.011741332480625715,2.6214732080698013,0.0013261451986181783,124.58453893661499,84491.2297521009
82,2656000,2.7553205490112305,0.2765598650927487,8.419272308606924,2965,0.008548411158728413,2.621297352015972,0.0006911990856224293,126.52910089492798,81181.90873708647
83,2688000,2.7864255905151367,0.2781144781144781,8.231481728088173,2970,0.011208203300164313,2.620706520974636,0.0016439131322840694,126.33423924446106,80606.43566593314
84,2720000,2.877112865447998,0.28342245989304815,8.153047041459518,2992,0.01562569164537126,2.6194979697465897,0.0039165133871392754,128.53963708877563,84221.75728594749
85,2752000,2.8934133052825928,0.28342245989304815,8.278987813123408,2992,0.006138233106961707,2.616886168718338,-0.0002925130793300923,129.08844900131226,82320.30777364176
86,2784000,2.8104870319366455,0.27835745540222145,8.319023694706381,2971,0.009377059177611953,2.613725371658802,0.0014242417728382861,128.99442553520203,82677.84144645667
87,2816000,2.904758930206299,0.284617951284618,8.540541731917465,2997,0.015064202537876553,2.612120807170868,0.0018457813202985562,130.88507509231567,91476.87932307443
88,2848000,2.9166758060455322,0.2848565710473649,8.221903001252137,2998,0.009672019811710925,2.6119813472032547,0.0014364592827860179,130.48827409744263,84376.43903912709
89,2880000,2.9113926887512207,0.28390113560454244,8.225473203894769,2994,0.00603922608209541,2.6136467531323433,6.610363743675407e-05,129.2382779121399,81000.46755248138
90,2912000,2.822868824005127,0.2781144781144781,8.109561825119686,2970,0.019562508685485227,2.6144677996635437,0.005221879867463031,129.45120191574097,91504.38385428784
91,2944000,2.93272066116333,0.28437917222963954,8.21679022347179,2996,0.008665243644587463,2.6132914647459984,0.0007425406947731972,133.60324811935425,84105.48520192246
92,2976000,2.8414440155029297,0.27787133715055573,7.972452545936921,2969,0.021279840850426505,2.6136119862397513,0.005792789344695848,130.8136110305786,87251.18154553449
93,3008000,2.7459208965301514,0.27099625977558656,7.966978392849079,2941,0.00854158241848927,2.612937770783901,0.00037091216836415697,133.22036051750183,82926.74888525643
94,3040000,2.8449132442474365,0.27689713322091064,8.597496477870072,2965,0.005134656110567448,2.611162133514881,-0.00012554195564007387,129.93963146209717,83058.75536298583
95,3072000,2.9343183040618896,0.282943143812709,8.419575903646923,2990,0.004761828716349555,2.610535964369774,-0.0001411422626915737,128.31332349777222,82458.96424648137
96,3104000,2.9854464530944824,0.286047286047286,8.47635963889626,3003,0.004630885971651877,2.608977936208248,4.358919159130892e-05,130.7337670326233,82520.54911829089
97,3136000,2.941046714782715,0.2827032452325192,8.157465924862517,2989,0.005131488209575763,2.6070347875356674,-2.4888630576924697e-05,130.91102051734924,82906.40571843962
98,3168000,2.997978925704956,0.2867598137059215,8.316894693685546,3006,0.005159764314805216,2.6041985526680946,-0.00023016050772639574,134.4243357181549,82518.99271675551
99,3200000,2.9185869693756104,0.2812604760308414,8.140410916580676,2983,0.004162419220985611,2.60153666138649,-0.0003190769893990364,133.76150155067444,84560.82397965112
100,3232000,1.325381875038147,0.15191545574636725,6.38708764180797,3028,0.0022526148016622748,2.59969325363636,-0.00014377355333294872,708.6026744842529,82211.09768453796
101,3264000,2.2835121154785156,0.2116788321167883,6.361197719898827,3288,0.001597261169576085,2.5995273143053055,-0.0003330284243929782,226.67170476913452,83652.40582894617
102,3296000,2.4131603240966797,0.21951219512195122,6.359727785408551,3321,0.0029170580555603464,2.599096566438675,-0.0009123432882915949,158.46298456192017,82659.24525063628
103,3328000,2.5178062915802,0.22348711803475135,6.478560624256899,3338,0.004202750343771185,2.5978073850274086,-0.00028339491655060556,146.83851146697998,81334.24704599094
104,3360000,2.566653251647949,0.2262686567164179,6.568610757856226,3350,0.0032860084972198816,2.5963561311364174,-0.00033663323301880155,140.02320170402527,82272.5388560554
105,3392000,2.571549415588379,0.22673031026252982,6.558677855425632,3352,0.003713804220120437,2.594014935195446,-0.0001973927519429708,139.00542998313904,84545.98185533035
106,3424000,2.596500873565674,0.21628427532176833,7.833674656591004,3574,0.00468505797520629,2.5919319093227386,-5.039064490119927e-07,164.27346181869507,83665.30790705085
107,3456000,2.873296022415161,0.23363965469228626,6.806822957118817,3591,0.005535966806808573,2.5907762721180916,-0.0001713389110591379,164.46987199783325,81386.92041221987
108,3488000,2.913322925567627,0.23619206217041355,6.573162823162773,3603,0.00466308116482105,2.5895866826176643,-0.0001888355654955376,149.74941396713257,80849.23633700909
109,3520000,3.033417224884033,0.24166437034995866,6.8198841438703415,3629,0.004436871359190263,2.587934896349907,-3.722570500030997e-05,150.2036657333374,81562.20869668161
110,3552000,2.989053249359131,0.2391484655792093,6.87021706781237,3617,0.008135934049481874,2.5855528861284256,0.0007573707680421649,144.01363253593445,80141.5680774408
111,3584000,3.036134719848633,0.2418732782369146,6.882260072986614,3630,0.010572035853358102,2.5855931788682938,0.0021208859798207413,149.6961154937744,81217.79442957966
112,3616000,2.9290597438812256,0.23555555555555555,6.669395200941298,3600,0.012509442935038048,2.5845180451869965,0.0022925241792108864,146.3618984222412,86459.9734183577
113,3648000,2.9060659408569336,0.23513062812673707,6.931175388847211,3598,0.006067341875663259,2.5834837406873703,-5.7513913986895204e-05,144.3404815196991,83810.51483180547
114,3680000,3.0070557594299316,0.2414553472987872,6.780054658092764,3628,0.0052156804887345054,2.5824454873800278,0.00024595890727141523,148.17545557022095,81914.82183001879
115,3712000,2.9958078861236572,0.2401987852015461,6.560747488897062,3622,0.0068739192642824475,2.5822147354483604,0.001006232394502149,147.6114149093628,82752.42766915377
116,3744000,3.0366291999816895,0.2422907488986784,6.659831631026079,3632,0.007080842814641073,2.581739753484726,0.0008037245561354212,149.4279613494873,82370.59758903043
117,3776000,3.081895112991333,0.24478594950603733,6.770289298600868,3644,0.0038254268788987245,2.5793812721967697,0.00027622397828963585,151.5963535308838,81710.09422147338
118,3808000,3.0059003829956055,0.23977900552486187,6.62057388052756,3620,0.011928923753119306,2.57949435710907,0.0019787706163090966,146.50956535339355,88034.09300450508
119,3840000,2.9915573596954346,0.2391484655792093,6.661258013036853,3617,0.023362117969809332,2.5781442523002625,0.005914814359584852,146.02652740478516,90888.5862380664
120,3872000,2.929816961288452,0.23534315087524313,6.755836378703286,3599,0.012182683925551828,2.577462114393711,0.002300541069416795,144.56852865219116,83191.86729748505
121,3904000,3.0620133876800537,0.24312431243124313,6.811574081907702,3636,0.017241194207657826,2.5753373950719833,0.004131757912546163,147.45620822906494,90695.94384492043
122,3936000,2.993137836456299,0.23935876174682144,6.564107157895418,3618,0.04113228124380111,2.5738212764263153,0.011761339846998453,147.6758909225464,98294.1855014445
123,3968000,3.0506527423858643,0.24208207105480584,6.713374266838509,3631,0.01422009420946415,2.572915181517601,0.0026487885897950036,148.41517066955566,84141.61699049854
124,4000000,3.0534307956695557,0.24208207105480584,6.677101255021323,3631,0.00549102844117442,2.5724742487072945,9.789402497517585e-05,148.60372972488403,83917.43121668918
125,4032000,3.017444372177124,0.23998895332781,6.713082023563717,3621,0.019067363096270128,2.57275952398777,0.004132724438022706,146.79246616363525,92166.17389355399
126,4064000,3.0453577041625977,0.24208207105480584,6.68565645588229,3631,0.00382054086420976,2.5725818499922752,0.00012491297093220055,148.45670413970947,81011.2445305764
127,4096000,3.05698299407959,0.2422907488986784,6.7197070604904106,3632,0.005728341705442289,2.5694410875439644,3.896999942298862e-05,148.06167650222778,83156.77115119113
128,4128000,3.057509422302246,0.2427077600440286,6.700807461190106,3634,0.011323673305140497,2.569094846645991,0.0021286279067377714,149.0538756052653,85397.10014505885
129,4160000,3.019110918045044,0.2404085012420646,6.680366299213575,3623,0.02155839058710262,2.5678265392780304,0.005613412533421069,148.27411460876465,97608.58151951621
130,4192000,3.1072945594787598,0.24561403508771928,6.7270919900191455,3648,0.008219512030009354,2.5668897852301598,0.001080055995771545,151.68055057525635,81587.09790650982
131,4224000,3.1610703468322754,0.24829281617044524,6.7579435563680095,3661,0.009107098976644919,2.564723938703537,0.0005875444002798602,152.9709324836731,83515.20618060035
132,4256000,3.0837531089782715,0.24416369129360066,6.693878727016853,3641,0.005858084668507216,2.562351256608963,2.9877464839955792e-05,152.83092832565308,81318.15282126857
133,4288000,3.1314473152160645,0.24705882352941178,6.705212836519964,3655,0.006352353722948464,2.560088537633419,0.0006185604834172409,151.63385248184204,84105.44475117009
134,4320000,3.1746110916137695,0.24931805782869612,6.691132574086624,3666,0.00550066443117248,2.561153970658779,0.00035773211129708216,153.6645245552063,82432.09040834746
135,4352000,3.0873525142669678,0.2443712246018671,6.514611769481912,3642,0.008460314660565927,2.5609352812170982,0.0011537662303453544,154.9167718887329,83517.42858277762
136,4384000,3.145689010620117,0.2476763258611263,6.758488208234734,3658,0.006299240339110838,2.558550350368023,-6.354634342642385e-05,155.86877155303955,82151.93206930356
137,4416000,3.189094305038452,0.24993186154265468,6.5583854086816915,3669,0.0038474050876866383,2.556257076561451,0.0003021126142357389,156.532452583313,82269.33163965146
138,4448000,3.040813684463501,0.24166437034995866,6.500898128371818,3629,0.0038528725172291157,2.5547045841813087,3.025073510798393e-06,151.41182804107666,81891.97129976712
139,4480000,3.157376289367676,0.24829281617044524,6.691409717717153,3661,0.004080471896028028,2.555127374827862,0.0005456852099996468,155.0602912902832,82087.89282958781
140,4512000,3.141737937927246,0.24726477024070023,6.685463569357307,3656,0.011624881310750424,2.5553105995059013,0.002055597812613996,153.93503141403198,80530.68959419781
141,4544000,3.169135570526123,0.24890829694323144,6.828795020757283,3664,0.007693635303934569,2.5549395009875298,0.0004152624327389276,155.24505615234375,81605.94584754176
142,4576000,3.1689443588256836,0.24952277065721298,6.619735913345591,3667,0.0034246324335254017,2.553093671798706,7.233080395963043e-05,153.5502724647522,80522.03664446594
143,4608000,3.124580144882202,0.24685276409414342,6.536323843853162,3654,0.00663799273342738,2.553127281367779,0.00038188712824194226,154.9715609550476,81157.09875437646
144,4640000,3.166649341583252,0.24890829694323144,6.660360636148911,3664,0.004568024254833289,2.5535500198602676,2.8196340281283483e-05,155.27905368804932,80962.40537438536
145,4672000,3.1441988945007324,0.2476763258611263,6.604579769111579,3658,0.006423086297669214,2.552203595638275,0.00037264195816533174,154.24923038482666,79900.58968205108
146,4704000,3.0962843894958496,0.2454071839868385,6.596816066849679,3647,0.007600725541575228,2.5506761893630028,0.0006862194841232849,152.78705739974976,78886.84372454252
147,4736000,3.14420485496521,0.24808743169398906,6.61191277842704,3660,0.004080303460781578,2.550119526684284,0.00039828407807362964,153.83277893066406,80701.23685139492
148,4768000,3.1788721084594727,0.24972737186477645,6.811685768052562,3668,0.005847835888670487,2.550843544304371,-0.0002078022544083069,154.50409197807312,83358.20577346045
149,4800000,3.1259589195251465,0.24747060432048126,6.403009078265996,3657,0.0053847901035042,2.550518460571766,0.0007172494506448857,154.73559474945068,80800.03100372062
150,4832000,3.115070343017578,0.2462339085182142,6.492244706876113,3651,0.0038853728969988864,2.5489366874098778,9.49359935020766e-05,152.2203426361084,81515.38153975942
151,4864000,3.1855127811431885,0.24993186154265468,6.676516791006043,3669,0.002659215655563457,2.548040583729744,-0.00018398082374915248,154.38113403320312,82888.55356877891
152,4896000,3.131951093673706,0.24747060432048126,6.443934126893843,3657,0.012566974581701742,2.5473249554634094,0.0015237573934427928,153.2476134300232,83926.73160402375
153,4928000,3.1646623611450195,0.24952277065721298,6.621969513779997,3667,0.014961651818419339,2.5468136817216873,0.0026998250432370696,155.01717567443848,91337.35359618824
154,4960000,3.1080379486083984,0.24685276409414342,6.4800936360142565,3654,0.010169056885926692,2.546226382255554,0.0015580246545141563,154.11110019683838,82212.58081524415
155,4992000,3.1848039627075195,0.2503405066739308,6.373329555394052,3671,0.006388826157519361,2.544810563325882,0.0004905977120870375,155.43233394622803,82036.19138876429
156,5024000,3.144228935241699,0.24747060432048126,6.678011061032352,3657,0.011880490154493599,2.5432667434215546,0.0021164848476473708,153.33952283859253,82465.33946498852
157,5056000,3.1469616889953613,0.24829281617044524,6.552286697716962,3661,0.005549588775982555,2.542180173099041,1.216717339502793e-05,152.9593243598938,80417.52174068283
158,5088000,3.21748948097229,0.2513601741022851,6.6933920261520035,3676,0.006720234680411521,2.5408869311213493,0.00010944650421151891,155.6647548675537,82419.24997826717
159,5120000,3.1261634826660156,0.24685276409414342,6.43053816705045,3654,0.0067337996742135135,2.539562940597534,0.0009073519067896996,155.98275327682495,80434.60263473011
160,5152000,3.153862953186035,0.24808743169398906,6.551125264819203,3660,0.004096022247642394,2.5385921001434326,-0.00024215111807279754,154.41792964935303,79427.58919467675
161,5184000,3.181871175765991,0.24952277065721298,6.637463006070826,3667,0.00720566181500908,2.5371704772114754,0.00044893292579217814,156.44504976272583,79867.2255300605
162,5216000,3.174264907836914,0.24911323328785812,6.614191698019696,3665,0.0052682467448757955,2.5361001268029213,-0.0003427005783578352,156.08595752716064,80957.95094424332
163,5248000,3.251129150390625,0.2535937076213724,6.601846660286035,3687,0.004497031827879253,2.5356172248721123,-0.0007090144536050502,158.52953386306763,81345.08842244353
164,5280000,3.269840717315674,0.2548063904684538,6.617371415304292,3693,0.005153960373214203,2.536616064608097,0.00031616859769201255,158.57107067108154,82162.5957265177
165,5312000,3.250471830368042,0.25379609544468545,6.5305907772833764,3688,0.006577985901421925,2.536281816661358,0.0002638420573930489,157.98575592041016,80377.22821488649
166,5344000,3.1869826316833496,0.25054466230936817,6.45816384940885,3672,0.0058665751944499776,2.535177432000637,0.0003531445572662051,158.42278575897217,81485.05556257049
167,5376000,3.1627073287963867,0.2487032487032487,6.4821068349510735,3663,0.005541910278768226,2.536279670894146,1.0839550668606535e-05,157.08874559402466,82893.61572978826
168,5408000,3.2416558265686035,0.25318860244233377,6.581918438480538,3685,0.004088998357048694,2.536042258143425,-0.00010871062477235682,157.6919264793396,80461.69483508753
169,5440000,3.194700241088867,0.25054466230936817,6.502522803080108,3672,0.003441107697726693,2.535402052104473,-8.806950063444674e-06,158.84476900100708,81208.30733779597
170,5472000,3.2789816856384277,0.2550081212777477,6.510945269012038,3694,0.006138833893726768,2.535654105246067,0.00033547782152254513,158.66835832595825,81269.471196514
171,5504000,3.220277786254883,0.2517672648178358,6.417234967362952,3678,0.010386356305418303,2.53581964969635,0.001495407729521503,158.8655800819397,82334.96019140279
172,5536000,3.163649559020996,0.24829281617044524,6.413641805891064,3661,0.0030056130250086417,2.535806640982628,6.137047785159666e-05,157.98109769821167,82455.71251954343
173,5568000,3.240511894226074,0.2523770714479761,6.731720609076805,3681,0.003309623946275677,2.536012277007103,-5.83020992053207e-05,157.44235181808472,82675.39735305685
174,5600000,3.2336695194244385,0.2523770714479761,6.446999597277404,3681,0.004569881778071702,2.5360238552093506,-0.0003248913407105647,159.9320101737976,80290.12354399904
