iter,stage,env_steps,mean_rew,success_rate,mean_depth_mm,ep_done,approx_kl,entropy,pol_loss,val_loss,steps_per_s
137,5,26496000,2.6919758319854736,0.13180208909276794,36.08958616728584,2000,0.002039185069173982,2.6268731132149696,-6.527887762786122e-05,6636.691207885742,145866.59449328462
138,5,26688000,2.7219107151031494,0.13329688201277654,36.06044733989984,2000,0.002135497092162647,2.6380525454878807,-0.0001326761239397456,6750.188430786133,148410.34284655136
139,5,26880000,2.7979681491851807,0.1370937572683033,36.12817638615767,2000,0.002068557973638235,2.645606704056263,-0.00011968914941462572,6953.6376953125,148784.74860946482
140,5,27072000,2.6482596397399902,0.1296197975322381,36.0173164041092,2000,0.001466921207488364,2.649832919239998,-0.00018422211155666446,6625.414520263672,150088.7302290953
141,5,27264000,2.7375149726867676,0.13405729840451386,36.030856446673475,2000,0.0028946900701290967,2.65595406293869,-0.0002749195941760263,6698.078842163086,147569.7566882504
142,5,27456000,2.680814027786255,0.13122917232794862,36.063209084173046,2000,0.0017546635575987845,2.6620326787233353,-5.981110803077172e-05,6611.345443725586,149542.1776736359
143,5,27648000,2.728323459625244,0.13361458916127353,36.00848740882551,2000,0.0013903222849423855,2.6698247715830803,-2.72296711045783e-05,6725.304458618164,149762.372629152
144,5,27840000,2.5997869968414307,0.12719792220256446,36.04539678494135,2000,0.0015636156047039548,2.6815477460622787,2.2925972643861314e-05,6519.467178344727,149761.03427623288
145,5,28032000,2.653761625289917,0.12988021499404567,35.92392600451907,2000,0.0019438543253351478,2.688963383436203,-9.121537277678726e-05,6616.319000244141,149220.19762900085
146,5,28224000,2.582962989807129,0.12638542304193834,36.14436071769645,2000,0.002162518151635595,2.6957905143499374,-8.034203347051516e-05,6486.725769042969,147158.19633650506
147,5,28416000,2.675130605697632,0.1309583401968363,36.07067964412272,2000,0.0024761021970734873,2.704005040228367,-0.00014689381384869193,6626.339111328125,149955.94833190498
148,5,28608000,2.72867751121521,0.1336041725741476,35.92474059139689,2000,0.0021174417837889147,2.7085809484124184,-9.365870346300653e-05,6724.548294067383,147643.83769505078
149,5,28800000,2.7162973880767822,0.1329947982418768,36.00586618234714,2000,0.0021485231148556825,2.715009815990925,-0.00017330116861558054,6746.162872314453,145509.68083501657
150,5,28992000,2.732316493988037,0.13382292278523286,36.02701175189577,2000,0.0018522284868407344,2.723934657871723,-0.00019175968554918654,6725.11393737793,147047.95700583878
151,5,29184000,2.676238536834717,0.13100521418770464,36.05627607678374,2000,0.0018920417002524724,2.728252463042736,-6.58668068354018e-05,6654.205993652344,147556.66543393512
152,5,29376000,2.7237954139709473,0.1333802138469764,36.05530671775341,2000,0.0018723350042309903,2.735903523862362,-4.7136090415733634e-05,6709.734924316406,146940.79594577957
153,5,29568000,2.6877048015594482,0.13159375728840436,36.090573447446026,2000,0.002047227134725593,2.7462210655212402,-5.387379405874526e-05,6751.525192260742,149523.2068242656
154,5,29760000,2.841639280319214,0.13925521481178293,36.049463088313736,2000,0.0017567153837796164,2.7571135610342026,-0.00010957211088680197,6940.787734985352,148393.16300932024
155,5,29952000,2.7149436473846436,0.13293750659916745,36.058018292610846,2000,0.001821059269667785,2.766211912035942,-0.000166242256455007,6695.599670410156,149943.03137068817
156,5,30144000,2.662360668182373,0.13034375504624526,36.066856851665456,2000,0.0016884960098195734,2.771018922328949,1.48111030284781e-06,6632.041290283203,149106.78848123646
157,5,30336000,2.6728997230529785,0.13084896405537924,35.98372857552022,2000,0.0017979122684021907,2.777163565158844,-5.615356258203974e-06,6644.923736572266,146674.1721980019
158,5,30528000,2.6389474868774414,0.12914583854156567,36.057627230882645,2000,0.0023500222029348757,2.784701354801655,-0.00025601849688428047,6499.661026000977,149308.7782777678
159,5,30720000,2.794369697570801,0.13691667308982383,36.064630644085504,2000,0.001858500676038299,2.7859646528959274,-0.0002652490682066855,6924.394683837891,145410.13136338445
160,5,30912000,2.7339155673980713,0.1338802142424053,35.9902669377625,2000,0.0020773229787570623,2.78751552850008,-0.00014809998401688063,6778.190872192383,150075.58533578893
161,5,31104000,2.864354133605957,0.14041667267520097,36.127662636960544,2000,0.0018726310743926054,2.792853094637394,-0.0002253550755995093,7103.259063720703,146949.47346881832
162,5,31296000,2.7790520191192627,0.13615104891565957,36.100867462034024,2000,0.0013686024126345728,2.797861695289612,-4.674731167142454e-05,6897.347152709961,145992.23363460254
163,5,31488000,2.6992011070251465,0.1321406305681497,35.94398542369405,2000,0.002192232764550378,2.801503449678421,-7.358952916547423e-05,6651.151336669922,149715.20915825263
164,5,31680000,2.7660071849823,0.13551042329527263,36.08566319849342,2000,0.002373177575871826,2.8078003376722336,-0.00019734056422748836,6919.986175537109,148493.28722220132
